"Time / s","IL_2:Measured current"
0.19013299999999458,550.40192774745094
0.190133,550.40192774064565
0.19013399999999459,549.13370355284064
0.190134,549.13370354592428
0.19013499999999459,547.84851266024293
0.190135,547.84851265325392
0.19013599999999459,546.55340690377079
0.190136,546.55340689674699
0.19013699999999459,545.25491970375447
0.190137,545.25491969672612
0.19013799999999459,543.95729759577682
0.190138,543.95729758876109
0.19013899999999459,542.66299333742336
0.190139,542.66299333042957
0.19013999999999459,541.37299390133001
0.19014,541.37299389435952
0.19014099999999459,540.08727522493075
0.190141,540.08727521798471
0.19014199999999457,538.8066163195266
0.19014199999999998,538.80661631261091
0.19014299999999457,537.53210692950529
0.19014299999999998,537.53210692262576
0.19014399999999457,536.26482225480765
0.19014399999999998,536.26482224797019
0.19014499999999457,535.00582115921145
0.19014499999999998,535.00582115242162
0.19014599999999457,533.75614595422883
0.19014599999999998,533.75614594749231
0.19014699999999457,532.51682219526015
0.19014699999999998,532.5168221885823
0.19014799999999457,531.28885696501038
0.19014799999999998,531.28885695839676
0.19014899999999457,530.07323716852636
0.19014899999999998,530.07323716198221
0.19014999999999457,528.87092944972028
0.19014999999999999,528.8709294432507
0.19015099999999457,527.68288012276207
0.19015099999999999,527.68288011637219
0.19015199999999458,526.5100135509058
0.19015199999999999,526.51001354460061
0.19015299999999458,525.35323053966806
0.19015299999999999,525.35323053345223
0.19015399999999458,524.21340839709717
0.19015399999999999,524.21340839097547
0.19015499999999458,523.09140101088735
0.19015499999999999,523.09140100486434
0.19015599999999458,521.98803733233115
0.19015599999999999,521.98803732641124
0.19015699999999458,520.90456216148232
0.19015699999999999,520.90456215567735
0.19015799999999458,519.84443506199307
0.19015799999999999,519.84443505632714
0.19015899999999458,518.81282145185139
0.19015899999999999,518.81282144635622
0.19015999999999458,517.81624924322625
0.19016,517.81624923794084
0.19016099999999458,516.86215426669946
0.190161,516.86215426166268
0.19016199999999459,515.95709702201543
0.190162,515.95709701726082
0.19016299999999459,515.10723962816746
0.190163,515.10723962372811
0.19016399999999459,514.31865605699136
0.190164,514.31865605289988
0.19016499999999459,513.59731663039952
0.190165,513.59731662668798
0.19016599999999459,512.9490471579727
0.190166,512.94904715467214
0.19016699999999459,512.37953462239068
0.190167,512.37953461953146
0.19016799999999459,511.89432790981607
0.190168,511.89432790742791
0.19016899999999459,511.49848545642465
0.190169,511.49848545453051
0.19016999999999457,511.19516145537506
0.19016999999999998,511.19516145398728
0.19017099999999457,510.98600161105037
0.19017099999999998,510.98600161017441
0.19017199999999457,510.87140622437255
0.19017199999999998,510.87140622400727
0.19017299999999457,510.85033204412991
0.19017299999999998,510.85033204426395
0.19017399999999457,510.91945668114585
0.19017399999999998,510.91945668175526
0.19017499999999457,511.07343396417991
0.19017499999999998,511.07343396523078
0.19017599999999457,511.30506967738296
0.19017599999999998,511.30506967883133
0.19017699999999457,511.60590189970907
0.19017699999999998,511.60590190151072
0.19017799999999457,511.96848890237271
0.19017799999999999,511.96848890448956
0.19017899999999457,512.38579956906779
0.19017899999999999,512.3857995714618
0.19017999999999458,512.85081358003686
0.19017999999999999,512.85081358267007
0.19018099999999458,513.3565278585271
0.19018099999999999,513.35652786136177
0.19018199999999458,513.89596486833113
0.19018199999999999,513.89596487132951
0.19018299999999458,514.46218080076892
0.19018299999999999,514.46218080389349
0.19018399999999458,515.04827173733588
0.19018399999999999,515.04827174054935
0.19018499999999458,515.64761417368754
0.19018499999999999,515.64761417695706
0.19018599999999458,516.25482653310735
0.19018599999999999,516.25482653640677
0.19018699999999458,516.86550700938722
0.19018699999999999,516.86550701269493
0.19018799999999458,517.47605795127049
0.190188,517.47605795456923
0.19018899999999458,518.08366310834049
0.190189,518.08366311161694
0.19018999999999459,518.68621152755202
0.19019,518.68621153079664
0.19019099999999459,519.28231343920459
0.190191,519.28231344241192
0.19019199999999459,519.87130661447372
0.190192,519.87130661764206
0.19019299999999459,520.45303227541604
0.190193,520.45303227854401
0.19019399999999459,521.02694778555758
0.190194,521.02694778864145
0.19019499999999459,521.59236933835871
0.190195,521.59236934139471
0.19019599999999459,522.148629996311
0.190196,522.14862999929574
0.19019699999999459,522.69507920517049
0.190197,522.69507920810031
0.19019799999999457,523.23108439307475
0.19019799999999998,523.23108439594637
0.19019899999999457,523.75603252623046
0.19019899999999998,523.75603252904068
0.19019999999999457,524.26932954449046
0.19019999999999998,524.269329547236
0.19020099999999457,524.77039975752803
0.19020099999999998,524.77039976020592
